year,region,winter_consumption_kwh,rest_of_year_consumption_kwh,winter_cost_sar,rest_of_year_cost_sar,selected_source,source_file,source_sheet,selection_justification,corroborating_source,annual_consumption_kwh,annual_cost_sar,average_cost_sar_per_kwh,winter_consumption_share_pct,geographic_resolution,temporal_resolution
2020,Al-Qassim,1539416298.0,8498699680.0,338333822.0,1858909102.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,10038115978.0,2197242924.0,0.21888997186479808,15.335709423699189,Administrative region,Annual
2020,Asir,1945750042.0,8886838803.0,363141089.0,2092556136.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,10832588845.0,2455697225.0,0.22669532280212745,17.962004003300652,Administrative region,Annual
2020,Eastern Region,3482159360.0,21557369812.0,664686072.0,5483728980.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,25039529172.0,6148415052.0,0.245548349162865,13.906648707651668,Administrative region,Annual
2020,Hail,830065564.0,3483897539.0,170320313.0,695623902.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,4313963103.0,865944215.0,0.20073055664240808,19.241369111913798,Administrative region,Annual
2020,Jazan,1554582668.0,6250877934.0,320517165.0,1304514731.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,7805460602.0,1625031896.0,0.20819167232534833,19.916603865781706,Administrative region,Annual
2020,Madinah,2040377831.0,10285719042.0,390820207.0,2246676949.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,12326096873.0,2637497156.0,0.21397666943356336,16.55331652852247,Administrative region,Annual
2020,Makkah,9513673122.0,45183730039.0,1827323739.0,9751225005.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,54697403161.0,11578548744.0,0.21168370114242763,17.393281165463776,Administrative region,Annual
2020,Najran,569210792.0,2220118197.0,110480000.0,454314992.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,2789328989.0,564794992.0,0.20248417960998003,20.406728437009047,Administrative region,Annual
2020,Northern Borders,379159286.0,1347783540.0,83999462.0,267520333.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,1726942826.0,351519795.0,0.20355033745627893,21.955520489246354,Administrative region,Annual
2020,Riyadh,8390161686.0,45171032799.0,1647747438.0,10279799807.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,53561194485.0,11927547245.0,0.22269009045980764,15.664627659395636,Administrative region,Annual
2020,Tabuk,832394440.0,3616071416.0,155716582.0,690784672.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,4448465856.0,846501254.0,0.19029060386251057,18.711944003735205,Administrative region,Annual
2021,Al-Bahah,367849699.0,1464798031.0,81175236.0,322659766.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,1832647730.0,403835002.0,0.22035604300232867,20.072035284162332,Administrative region,Annual
2021,Al-Jouf,263994514.0,1231174711.0,58868009.0,295519925.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,1495169225.0,354387934.0,0.2370219558257695,17.656497310530185,Administrative region,Annual
2021,Al-Qassim,1262290669.0,9423675533.0,277701619.0,2127845105.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,10685966202.0,2405546724.0,0.2251127018864962,11.812602109519567,Administrative region,Annual
2021,Asir,857927505.0,5091179063.0,200717977.0,1212442957.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,5949106568.0,1413160934.0,0.23754170779211364,14.42111509003313,Administrative region,Annual
2021,Eastern Region,2617365030.0,15924140065.0,588371177.0,3633160406.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,18541505095.0,4221531583.0,0.22768009184639496,14.116249013171064,Administrative region,Annual
2021,Hail,721039786.0,3592907778.0,158073974.0,794206659.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,4313947564.0,952280633.0,0.22074460082612168,16.71415276386517,Administrative region,Annual
2021,Jazan,987490903.0,4285544736.0,217088274.0,959358664.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,5273035639.0,1176446938.0,0.22310619888453972,18.727180520010137,Administrative region,Annual
2021,Madinah,1502964633.0,9535951637.0,333905495.0,2179868917.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,11038916270.0,2513774412.0,0.22771931143563243,13.61514659808177,Administrative region,Annual
2021,Makkah,9119507632.0,45378765717.0,2009727458.0,10433194472.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,54498273349.0,12442921930.0,0.228317727615279,16.7335716740966,Administrative region,Annual
2021,Najran,429201785.0,1588964924.0,95069179.0,383180808.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,2018166709.0,478249987.0,0.23697248838128565,21.26691432803731,Administrative region,Annual
2021,Northern Borders,309277127.0,1235235280.0,67334139.0,279104695.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,1544512407.0,346438834.0,0.2243030437501691,20.024256561378337,Administrative region,Annual
2021,Riyadh,7796039221.0,48478866294.0,1730985918.0,11552922000.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,56274905515.0,13283907918.0,0.23605384667343762,13.853491444640412,Administrative region,Annual
2021,Tabuk,601998801.0,3260738261.0,136078020.0,734721740.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,3862737062.0,870799760.0,0.22543593985895796,15.584772956000908,Administrative region,Annual
2022,Al-Bahah,438511503.9631197,1744594147.6505747,95129436.74375257,374203654.83382934,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,2183105651.613694,469333091.5775819,0.2149841402456465,20.08659102865606,Administrative region,Annual
2022,Al-Jouf,577782031.280273,1929485006.555684,124274911.48681298,411401253.00673836,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,2507267037.835957,535676164.4935514,0.21364942641127604,23.04429574358228,Administrative region,Annual
2022,Al-Qassim,1319360022.1135771,7042941762.035676,285900564.70996886,1517744512.6265588,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,8362301784.149253,1803645077.3365276,0.21568763289018553,15.777474386471255,Administrative region,Annual
2022,Asir,1904918502.7695234,7068160876.405769,414583416.78546774,1526917250.8940885,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,8973079379.175293,1941500667.6795564,0.2163694965393249,21.229261686801244,Administrative region,Annual
2022,Eastern Region,3560456040.834077,22330217672.695526,775137570.7781062,4749091858.992446,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,25890673713.529602,5524229429.770552,0.2133675427257721,13.751886413730135,Administrative region,Annual
2022,Hail,916045926.6751179,3554537683.625925,197964852.49643362,768668166.6378961,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,4470583610.301043,966633019.1343297,0.21622076744231566,20.490522189639414,Administrative region,Annual
2022,Jazan,1474368226.1921697,6363299962.5908575,319863623.9876814,1399549855.4882736,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,7837668188.783028,1719413479.475955,0.21937819234765693,18.81131212344801,Administrative region,Annual
2022,Madinah,1603432658.666758,9116706247.741154,351392203.2630456,1959853435.2443635,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,10720138906.407911,2311245638.507409,0.2155984785911564,14.957200393255295,Administrative region,Annual
2022,Makkah,6905449416.637841,34857940792.14248,1506458087.9232626,7484200719.778509,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,41763390208.78032,8990658807.70177,0.21527607703197377,16.534695536249934,Administrative region,Annual
2022,Najran,473619158.64732385,2217208939.165246,103258087.85763454,474613344.810183,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,2690828097.8125696,577871432.6678176,0.2147559827911643,17.60124175276521,Administrative region,Annual
2022,Northern Borders,455981401.88894534,1767270866.0853336,98825697.08041094,390337957.2707812,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,2223252267.974279,489163654.3511922,0.22002165988877848,20.509656436982464,Administrative region,Annual
2022,Riyadh,7051873187.09648,41758614119.97405,1530701468.4044638,9058109828.138418,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,48810487307.07053,10588811296.542881,0.21693721740428146,14.447454996162204,Administrative region,Annual
